1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
1.0000000000000002,0.9483685819852898,0.8593042560009747,0.5975771919266326,0.5870244655474199,0.8752752157941854,0.9550526704104867,0.907875229091139,0.10508678827961715,0.9722148166219633,0.9441151703572156,0.9747077822160607,0.9105216638483403,1.0000000000000002,0.9722148166219633,0.8593042560009747,0.7696723754129893,0.10508678827961715,0.8504343281629104,-0.41405979262798037,-0.030085564240892454,-0.13359818800193043,-0.5064738697272436,-0.030085564240892454,-0.0339182801760788,-0.41405979262798037,0.22302022283404424,-0.13141650803850588,-0.3472909155483939,-0.23737446754691174,0.06911470567034679,-0.21446421166719498,-0.23737446754691174,0.10508678827961715,-0.13141650803850588,-0.2475305533895873,-0.35339927756305284,-0.3472909155483939,-0.2475305533895873,-0.2574836066957343,-0.4627932080790331,-0.5982252554375254,-0.35962739401268595,-0.2574836066957343,-0.4627932080790331,-0.026679783378163614,-0.13976021761751586,-0.13976021761751586,-0.5199428552904735,-0.13821147203516912,-0.2574836066957343,-0.35962739401268595,-0.5199428552904735,-0.5982252554375254,-0.2574836066957343,-0.7088857983670752,-0.026679783378163614,-0.35962739401268595,-0.13976021761751586,-0.6602825062000968,-0.708885798367075,-0.36558646357477076,-0.5424630725726765,-0.24338632268556262,-0.2574836066957343,-0.6136640793107403,-0.6719622469952983,-0.20862576241515968,-0.5199428552904736,-0.01645423209643951,-0.4627932080790331,-0.5982252554375252,-0.3596273940126859,-0.5199428552904736,-0.2574836066957343,-0.6136640793107403,-0.2574836066957343,-0.5424630725726765,-0.42610900419077435,
0.9483685819852898,1.0000000000000002,0.8225665899387371,0.667975429813135,0.5543158302304743,0.9818516085050972,0.812716284896629,0.9780157238885454,0.1144952415621459,0.9364080797208695,0.809160463779502,0.9867592580475614,0.9319134332547838,0.9483685819852898,0.9364080797208695,0.8225665899387371,0.8619374707139411,0.1144952415621459,0.9533612009936485,-0.5032852707645822,0.09873378411709369,-0.0488590877617062,-0.5626605910795245,0.09873378411709369,0.1473557119758921,-0.5032852707645822,0.329649318365587,-0.1396341789716061,-0.3827181949396331,-0.12284797773377372,0.16895819833683756,-0.03748189211831724,-0.12284797773377372,0.1144952415621459,-0.1396341789716061,-0.2206505948105566,-0.29340511641386824,-0.3827181949396331,-0.2206505948105566,-0.23017793976626824,-0.4641040429898254,-0.6233385433906449,-0.396329118738322,-0.23017793976626824,-0.4641040429898254,0.026378170764912796,-0.053228589772561286,-0.053228589772561286,-0.5776143765153694,-0.14699124989309076,-0.23017793976626824,-0.396329118738322,-0.5776143765153694,-0.6233385433906449,-0.23017793976626824,-0.7616433625213694,0.026378170764912796,-0.396329118738322,-0.053228589772561286,-0.6555881191405486,-0.7616433625213693,-0.30433659105547883,-0.6431429450857183,-0.31602783809749185,-0.23017793976626824,-0.6841466206107333,-0.7137153733451569,-0.36360227527598904,-0.5776143765153694,-0.06077110257831124,-0.4641040429898255,-0.6233385433906449,-0.396329118738322,-0.5776143765153694,-0.23017793976626824,-0.6841466206107333,-0.23017793976626824,-0.6431429450857183,-0.5176369537522296,
0.8593042560009747,0.8225665899387371,1.0,0.8969562134389601,0.9178404753062919,0.7994912418171485,0.7916495369357004,0.8907464061435532,0.5989343269976987,0.9538484582493861,0.9000073909557992,0.8965305959158342,0.9678263527102355,0.8593042560009747,0.9538484582493861,1.0,0.9187383321138305,0.5989343269976987,0.8695742650768896,-0.34784674983115516,-0.25589502809531656,-0.3057407442486806,-0.4033953780517203,-0.25589502809531656,-0.25746534527131043,-0.34784674983115516,-0.09976062823566115,-0.2735837066317427,-0.35892897307010074,-0.364494849252374,-0.19520084685176856,-0.35744041393254744,-0.364494849252374,0.5989343269976987,-0.2735837066317427,-0.3446812440974201,-0.40502041284709955,-0.35892897307010074,-0.3446812440974201,-0.35920203064853323,-0.4332482166706395,-0.46133301285902273,-0.37339685932026584,-0.35920203064853323,-0.4332482166706395,-0.24891331655761909,-0.31790831216622645,-0.31790831216622645,-0.4162783208136473,-0.28628774518960515,-0.35920203064853323,-0.37339685932026584,-0.4162783208136473,-0.46133301285902273,-0.35920203064853323,-0.449740253967067,-0.24891331655761909,-0.37339685932026584,-0.31790831216622645,-0.49534152807935833,-0.44974025396706696,-0.42035059018095017,-0.3835100593898822,-0.30190807519714685,-0.3592020306485333,-0.4265475262598301,-0.4611124977270861,-0.22335657389285024,-0.41627832081364735,-0.2066684451303172,-0.4332482166706395,-0.46133301285902273,-0.37339685932026584,-0.41627832081364735,-0.3592020306485333,-0.4265475262598301,-0.3592020306485333,-0.3835100593898822,-0.3600643929422062,
0.5975771919266326,0.667975429813135,0.8969562134389601,0.9999999999999999,0.943805738611456,0.7274171356048246,0.4454482850865026,0.8067604119106399,0.8083667621627706,0.7643706786329945,0.6145585962237616,0.7233179970015515,0.8724160074792886,0.5975771919266326,0.7643706786329945,0.8969562134389601,0.9488939249352601,0.8083667621627706,0.8397736129357589,-0.335225588421342,-0.23496226740254111,-0.284873914593626,-0.3307303341488124,-0.23496226740254111,-0.18788057688975993,-0.335225588421342,-0.18023566946644773,-0.3232853059054086,-0.3425129530113147,-0.28117094826868244,-0.23242949300877672,-0.2285621248784255,-0.28117094826868244,0.8083667621627706,-0.3232853059054086,-0.3252689295194313,-0.3196214490934976,-0.3425129530113147,-0.3252689295194313,-0.3398877873825715,-0.35037806968969337,-0.3318310773381536,-0.357167398489748,-0.3398877873825715,-0.35037806968969337,-0.2949138589173913,-0.29712728672148475,-0.29712728672148475,-0.34261995523564737,-0.3380484294777087,-0.3398877873825715,-0.357167398489748,-0.34261995523564737,-0.3318310773381536,-0.3398877873825715,-0.2743036862262352,-0.2949138589173913,-0.357167398489748,-0.29712728672148475,-0.3172323401234086,-0.27430368622623513,-0.33333548805363555,-0.3206783111683377,-0.3554515565143358,-0.3398877873825715,-0.31330448257030724,-0.30270428455967757,-0.3368652650709656,-0.34261995523564737,-0.3275382424730711,-0.35037806968969337,-0.3318310773381536,-0.357167398489748,-0.34261995523564737,-0.3398877873825715,-0.31330448257030724,-0.3398877873825715,-0.3206783111683377,-0.3477333290003505,
0.5870244655474199,0.5543158302304743,0.9178404753062919,0.943805738611456,1.0,0.5669979874931743,0.5280366666869389,0.6913488617974951,0.8654952940729989,0.7562814115290218,0.7072228100881824,0.6566171787833605,0.8184359119216189,0.5870244655474199,0.7562814115290218,0.9178404753062919,0.8405915314490178,0.8654952940729989,0.6979978682301692,-0.21452571695208403,-0.40049958710611167,-0.39218546187480935,-0.23503442188540574,-0.40049958710611167,-0.4075455339478565,-0.21452571695208403,-0.34783391661671076,-0.3295494207071762,-0.29204780735195607,-0.40841975888082294,-0.3777296080494577,-0.42415310455218624,-0.40841975888082294,0.8654952940729989,-0.3295494207071762,-0.35645887963449924,-0.37404760923459923,-0.29204780735195607,-0.35645887963449924,-0.37174546808295983,-0.32439922766519286,-0.25956374255120085,-0.30514185554331397,-0.37174546808295983,-0.32439922766519286,-0.3811884418372746,-0.40690476439079254,-0.40690476439079254,-0.24470115919652138,-0.3442846858765023,-0.37174546808295983,-0.30514185554331397,-0.24470115919652138,-0.25956374255120085,-0.37174546808295983,-0.15067612046459863,-0.3811884418372746,-0.30514185554331397,-0.40690476439079254,-0.26921531900925705,-0.15067612046459863,-0.38898914306169147,-0.16897359584476526,-0.27759049513554995,-0.37174546808295983,-0.18583747163279193,-0.1991550883680919,-0.1684477449519924,-0.2447011591965214,-0.30822195585121603,-0.32439922766519286,-0.25956374255120085,-0.30514185554331397,-0.2447011591965214,-0.37174546808295983,-0.18583747163279193,-0.37174546808295983,-0.16897359584476526,-0.22413076954828565,
0.8752752157941854,0.9818516085050972,0.7994912418171485,0.7274171356048246,0.5669979874931743,1.0,0.6925699466755307,0.9851523756826641,0.184070809894424,0.8887816889795201,0.7093851312200272,0.9546930311732575,0.9249106619195002,0.8752752157941854,0.8887816889795201,0.7994912418171485,0.9068017056445119,0.184070809894424,0.9834264667284988,-0.5270364402254222,0.13274542664890307,-0.02653636478317726,-0.5622947249760846,0.13274542664890307,0.20792143958477924,-0.5270364402254222,0.3321870583303359,-0.1595715186636149,-0.39222997976742885,-0.07658921345759058,0.18046151621567094,0.03707548095456183,-0.07658921345759058,0.184070809894424,-0.1595715186636149,-0.21366083861732232,-0.26069334453378756,-0.39222997976742885,-0.21366083861732232,-0.22332439088284234,-0.44772132944620013,-0.6002726384263438,-0.40642273520046757,-0.22332439088284234,-0.44772132944620013,0.023036918393266225,-0.030664851217535115,-0.030664851217535115,-0.5775301276904979,-0.1678297862372159,-0.22332439088284234,-0.40642273520046757,-0.5775301276904979,-0.6002726384263438,-0.22332439088284234,-0.732455630788686,0.023036918393266225,-0.40642273520046757,-0.030664851217535115,-0.6120774035259153,-0.7324556307886859,-0.271089121637919,-0.6562619733062187,-0.3534354312616597,-0.22332439088284234,-0.6763545125779371,-0.6867138955195582,-0.43699343905050475,-0.577530127690498,-0.1085185472328506,-0.44772132944620013,-0.6002726384263438,-0.40642273520046757,-0.577530127690498,-0.22332439088284234,-0.6763545125779371,-0.22332439088284234,-0.6562619733062187,-0.5422205974945407,
0.9550526704104867,0.812716284896629,0.7916495369357004,0.4454482850865026,0.5280366666869389,0.6925699466755307,1.0000000000000002,0.7502952641446673,0.0439166293734206,0.9053309620491167,0.9733793785810423,0.8686492423256806,0.7911674757097444,0.9550526704104867,0.9053309620491167,0.7916495369357004,0.5921836456062864,0.0439166293734206,0.6656772231409642,-0.294545620919871,-0.12623989188754187,-0.18300290977507144,-0.4107743358880902,-0.12623989188754187,-0.17803542073405831,-0.294545620919871,0.1290328722584088,-0.09820544715029257,-0.27758565039690825,-0.30711063842540587,-0.007525199376530568,-0.34260919635024367,-0.30711063842540587,0.0439166293734206,-0.09820544715029257,-0.23824142123891603,-0.36732144134766204,-0.27758565039690825,-0.23824142123891603,-0.2471636532592757,-0.41584979639060166,-0.5243476282184598,-0.28728672087233464,-0.2471636532592757,-0.41584979639060166,-0.053914599153168624,-0.1896633404702441,-0.1896633404702441,-0.4215255098362056,-0.10327859734881153,-0.2471636532592757,-0.28728672087233464,-0.4215255098362056,-0.5243476282184598,-0.2471636532592757,-0.6083822226494817,-0.053914599153168624,-0.28728672087233464,-0.1896633404702441,-0.6096733865197183,-0.6083822226494817,-0.3791271778673914,-0.40685714381191035,-0.14638580486428568,-0.24716365325927575,-0.500741305168319,-0.5813461474550999,-0.04332216324266397,-0.42152550983620574,0.04197372419601262,-0.4158497963906017,-0.5243476282184598,-0.2872867208723346,-0.42152550983620574,-0.24716365325927575,-0.500741305168319,-0.24716365325927575,-0.40685714381191035,-0.3032105427809608,
0.907875229091139,0.9780157238885454,0.8907464061435532,0.8067604119106399,0.6913488617974951,0.9851523756826641,0.7502952641446673,1.0000000000000002,0.3104604752520277,0.9451169328610801,0.7939886308462931,0.9786062506980973,0.9764488711974569,0.907875229091139,0.9451169328610801,0.8907464061435532,0.9487167393391835,0.3104604752520277,0.9926427977517952,-0.49819977625238404,0.027302904442698665,-0.1074637039469669,-0.5407544193000149,0.027302904442698665,0.08373574437022832,-0.49819977625238404,0.22283513069590716,-0.19893333376644937,-0.3993664115905771,-0.162128771325846,0.0807543728954228,-0.07410853232893656,-0.162128771325846,0.3104604752520277,-0.19893333376644937,-0.26018051137610837,-0.3130132810992147,-0.3993664115905771,-0.26018051137610837,-0.2716426509418733,-0.4625952394321256,-0.5860496716987817,-0.4142404367315699,-0.2716426509418733,-0.4625952394321256,-0.053712169888827474,-0.11406517252123496,-0.11406517252123496,-0.55596436032162,-0.20881291728867168,-0.2716426509418733,-0.4142404367315699,-0.55596436032162,-0.5860496716987817,-0.2716426509418733,-0.6827520803308293,-0.053712169888827474,-0.4142404367315699,-0.11406517252123496,-0.6047018226412171,-0.6827520803308292,-0.32526079136076047,-0.6061708914073344,-0.3537152716962446,-0.2716426509418733,-0.6336745597517692,-0.65139211062035,-0.39448799894182734,-0.5559643603216201,-0.14117895234858685,-0.4625952394321256,-0.5860496716987817,-0.41424043673156985,-0.5559643603216201,-0.2716426509418733,-0.6336745597517692,-0.2716426509418733,-0.6061708914073344,-0.5131807904768222,
0.10508678827961715,0.1144952415621459,0.5989343269976987,0.8083667621627706,0.8654952940729989,0.184070809894424,0.0439166293734206,0.3104604752520277,1.0,0.33241631270899175,0.2717262900170468,0.21706748738300657,0.45618683924924963,0.10508678827961715,0.33241631270899175,0.5989343269976987,0.581269996254425,1.0,0.3592295344944738,-0.028041867236418383,-0.4504429385306181,-0.3852908555968641,0.00864485066324868,-0.4504429385306181,-0.44749530746142663,-0.028041867236418383,-0.5431507010179093,-0.3261823827509845,-0.1541292544360932,-0.33704693386013646,-0.4877500476652756,-0.3592011782025468,-0.33704693386013646,1.0,-0.3261823827509845,-0.28262114449016595,-0.2341829993093182,-0.1541292544360932,-0.28262114449016595,-0.29527108574700445,-0.11778993755415743,0.03964894665125019,-0.16294462092434708,-0.29527108574700445,-0.11778993755415743,-0.44220051099802177,-0.39930092137584017,-0.39930092137584017,0.004684319829672034,-0.3402445489962756,-0.29527108574700445,-0.16294462092434708,0.004684319829672034,0.03964894665125019,-0.29527108574700445,0.23544998111387827,-0.44220051099802177,-0.16294462092434708,-0.39930092137584017,0.0706874870859473,0.2354499811138782,-0.2449087022084447,0.10365687486565732,-0.20594402539891313,-0.29527108574700445,0.1314563729600831,0.15552739137740051,-0.10763740076907828,0.0046843198296720135,-0.37607208077467935,-0.11778993755415743,0.03964894665125016,-0.1629446209243471,0.0046843198296720135,-0.29527108574700445,0.1314563729600831,-0.29527108574700445,0.10365687486565732,-0.03293176116054379,
0.9722148166219633,0.9364080797208695,0.9538484582493861,0.7643706786329945,0.7562814115290218,0.8887816889795201,0.9053309620491167,0.9451169328610801,0.33241631270899175,1.0000000000000002,0.9483722695369726,0.9809245328134933,0.9760188930763164,0.9722148166219633,1.0000000000000002,0.9538484582493861,0.8783522017109174,0.33241631270899175,0.9051914009467548,-0.4110294724623743,-0.11878852301807026,-0.20723308172918117,-0.4870692995742575,-0.11878852301807026,-0.11604650733853128,-0.4110294724623743,0.09870891774286214,-0.20161586311082602,-0.3706503289116611,-0.2917896783104587,-0.0359785001114099,-0.2682605349571977,-0.2917896783104587,0.33241631270899175,-0.20161586311082602,-0.2984410742575776,-0.38458553539307816,-0.3706503289116611,-0.2984410742575776,-0.3108098737204389,-0.46866871967746004,-0.5640050968516351,-0.38459057421672105,-0.3108098737204389,-0.46866871967746004,-0.12189005836131638,-0.21615248583413266,-0.21615248583413266,-0.5009899907850887,-0.2114073949403213,-0.3108098737204389,-0.38459057421672105,-0.5009899907850887,-0.5640050968516351,-0.3108098737204389,-0.6272705022766578,-0.12189005836131638,-0.38459057421672105,-0.21615248583413266,-0.6127561266268947,-0.6272705022766577,-0.3985493917518255,-0.5042689708815724,-0.2876061080904462,-0.3108098737204389,-0.5624453567128284,-0.6093402060019772,-0.2407040638901628,-0.5009899907850888,-0.10746109581664139,-0.46866871967746004,-0.5640050968516352,-0.38459057421672105,-0.5009899907850888,-0.3108098737204389,-0.5624453567128284,-0.3108098737204389,-0.5042689708815724,-0.4239002900915002,
